Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
12/09/2009,Portsmouth,Bolton,2,3,A
12/09/2009,StokeCity,Chelsea,1,2,A
12/09/2009,Sunderland,HullCity,4,1,H
12/09/2009,TottenhamHotspur,ManchesterUnited,1,3,A
12/09/2009,Wigan,WestHamUnited,1,0,H
30/08/2009,AstonVilla,Fulham,2,0,H
30/08/2009,Everton,Wigan,2,1,H
30/08/2009,Portsmouth,ManchesterCity,0,1,A
29/08/2009,Blackburn,WestHamUnited,0,0,D
29/08/2009,Bolton,Liverpool,2,3,A
29/08/2009,Chelsea,Burnley,3,0,H
29/08/2009,ManchesterUnited,Arsenal,2,1,H
29/08/2009,StokeCity,Sunderland,1,0,H
29/08/2009,TottenhamHotspur,Birmingham,2,1,H
29/08/2009,Wolves,HullCity,1,1,D
24/08/2009,Liverpool,AstonVilla,1,3,A
23/08/2009,Burnley,Everton,1,0,H
23/08/2009,Fulham,Chelsea,0,2,A
23/08/2009,WestHamUnited,TottenhamHotspur,1,2,A
22/08/2009,Arsenal,Portsmouth,4,1,H
22/08/2009,Birmingham,StokeCity,0,0,D
22/08/2009,HullCity,Bolton,1,0,H
22/08/2009,ManchesterCity,Wolves,1,0,H
22/08/2009,Sunderland,Blackburn,2,1,H
22/08/2009,Wigan,ManchesterUnited,0,5,A
19/08/2009,Birmingham,Portsmouth,1,0,H
19/08/2009,Burnley,ManchesterUnited,1,0,H
19/08/2009,HullCity,TottenhamHotspur,1,5,A
19/08/2009,Liverpool,StokeCity,4,0,H
18/08/2009,Sunderland,Chelsea,1,3,A
18/08/2009,Wigan,Wolves,0,1,A
16/08/2009,ManchesterUnited,Birmingham,1,0,H
16/08/2009,TottenhamHotspur,Liverpool,2,1,H
15/08/2009,AstonVilla,Wigan,0,2,A
15/08/2009,Blackburn,ManchesterCity,0,2,A
15/08/2009,Bolton,Sunderland,0,1,A
15/08/2009,Chelsea,HullCity,2,1,H
15/08/2009,Everton,Arsenal,1,6,A
15/08/2009,Portsmouth,Fulham,0,1,A
15/08/2009,StokeCity,Burnley,2,0,H
15/08/2009,Wolves,WestHamUnited,0,2,A
24/05/2009,Arsenal,StokeCity,4,1,H
24/05/2009,AstonVilla,Newcastle,1,0,H
24/05/2009,Blackburn,WestBromwichAlbion,0,0,D
24/05/2009,Fulham,Everton,0,2,A
24/05/2009,HullCity,ManchesterUnited,0,1,A
24/05/2009,Liverpool,TottenhamHotspur,3,1,H
24/05/2009,ManchesterCity,Bolton,1,0,H
24/05/2009,Sunderland,Chelsea,2,3,A
24/05/2009,WestHamUnited,Middlesbrough,2,1,H
24/05/2009,Wigan,Portsmouth,1,0,H
18/05/2009,Portsmouth,Sunderland,3,1,H
17/05/2009,Chelsea,Blackburn,2,0,H
17/05/2009,WestBromwichAlbion,Liverpool,0,2,A
16/05/2009,Bolton,HullCity,1,1,D
16/05/2009,Everton,WestHamUnited,3,1,H
16/05/2009,ManchesterUnited,Arsenal,0,0,D
16/05/2009,Middlesbrough,AstonVilla,1,1,D
16/05/2009,Newcastle,Fulham,0,1,A
16/05/2009,StokeCity,Wigan,2,0,H
16/05/2009,TottenhamHotspur,ManchesterCity,2,1,H
13/05/2009,Wigan,ManchesterUnited,1,2,A
11/05/2009,Newcastle,Middlesbrough,3,1,H
10/05/2009,Arsenal,Chelsea,1,4,A
10/05/2009,ManchesterUnited,ManchesterCity,2,0,H
09/05/2009,Blackburn,Portsmouth,2,0,H
09/05/2009,Bolton,Sunderland,0,0,D
09/05/2009,Everton,TottenhamHotspur,0,0,D
09/05/2009,Fulham,AstonVilla,3,1,H
09/05/2009,HullCity,StokeCity,1,2,A
09/05/2009,WestBromwichAlbion,Wigan,3,1,H
09/05/2009,WestHamUnited,Liverpool,0,3,A
04/05/2009,AstonVilla,HullCity,1,0,H
03/05/2009,Liverpool,Newcastle,3,0,H
03/05/2009,Sunderland,Everton,0,2,A
02/05/2009,Chelsea,Fulham,3,1,H
02/05/2009,ManchesterCity,Blackburn,3,1,H
02/05/2009,Middlesbrough,ManchesterUnited,0,2,A
02/05/2009,Portsmouth,Arsenal,0,3,A
02/05/2009,StokeCity,WestHamUnited,0,1,A
02/05/2009,TottenhamHotspur,WestBromwichAlbion,1,0,H
02/05/2009,Wigan,Bolton,0,0,D
27/04/2009,Newcastle,Portsmouth,0,0,D
26/04/2009,Arsenal,Middlesbrough,2,0,H
26/04/2009,Blackburn,Wigan,2,0,H
25/04/2009,Bolton,AstonVilla,1,1,D
25/04/2009,Everton,ManchesterCity,1,2,A
25/04/2009,Fulham,StokeCity,1,0,H
25/04/2009,HullCity,Liverpool,1,3,A
25/04/2009,ManchesterUnited,TottenhamHotspur,5,2,H
25/04/2009,WestBromwichAlbion,Sunderland,3,0,H
25/04/2009,WestHamUnited,Chelsea,0,1,A
22/04/2009,Chelsea,Everton,0,0,D
22/04/2009,ManchesterUnited,Portsmouth,2,0,H
21/04/2009,Liverpool,Arsenal,4,4,D
19/04/2009,ManchesterCity,WestBromwichAlbion,4,2,H
19/04/2009,TottenhamHotspur,Newcastle,1,0,H
18/04/2009,AstonVilla,WestHamUnited,1,1,D
18/04/2009,Middlesbrough,Fulham,0,0,D
18/04/2009,Portsmouth,Bolton,1,0,H
18/04/2009,StokeCity,Blackburn,1,0,H
18/04/2009,Sunderland,HullCity,1,0,H
12/04/2009,AstonVilla,Everton,3,3,D
12/04/2009,ManchesterCity,Fulham,1,3,A
11/04/2009,Chelsea,Bolton,4,3,H
11/04/2009,Liverpool,Blackburn,4,0,H
11/04/2009,Middlesbrough,HullCity,3,1,H
11/04/2009,Portsmouth,WestBromwichAlbion,2,2,D
11/04/2009,StokeCity,Newcastle,1,1,D
11/04/2009,Sunderland,ManchesterUnited,1,2,A
11/04/2009,TottenhamHotspur,WestHamUnited,1,0,H
11/04/2009,Wigan,Arsenal,1,4,A
05/04/2009,Everton,Wigan,4,0,H
05/04/2009,ManchesterUnited,AstonVilla,3,2,H
04/04/2009,Arsenal,ManchesterCity,2,0,H
04/04/2009,Blackburn,TottenhamHotspur,2,1,H
04/04/2009,Bolton,Middlesbrough,4,1,H
04/04/2009,Fulham,Liverpool,0,1,A
04/04/2009,HullCity,Portsmouth,0,0,D
04/04/2009,Newcastle,Chelsea,0,2,A
04/04/2009,WestBromwichAlbion,StokeCity,0,2,A
04/04/2009,WestHamUnited,Sunderland,2,0,H
22/03/2009,Liverpool,AstonVilla,5,0,H
22/03/2009,ManchesterCity,Sunderland,1,0,H
22/03/2009,Wigan,HullCity,1,0,H
21/03/2009,Blackburn,WestHamUnited,1,1,D
21/03/2009,Fulham,ManchesterUnited,2,0,H
21/03/2009,Newcastle,Arsenal,1,3,A
21/03/2009,Portsmouth,Everton,2,1,H
21/03/2009,StokeCity,Middlesbrough,1,0,H
21/03/2009,TottenhamHotspur,Chelsea,1,0,H
21/03/2009,WestBromwichAlbion,Bolton,1,1,D
16/03/2009,WestHamUnited,WestBromwichAlbion,0,0,D
15/03/2009,AstonVilla,TottenhamHotspur,1,2,A
15/03/2009,Chelsea,ManchesterCity,1,0,H
14/03/2009,Arsenal,Blackburn,4,0,H
14/03/2009,Bolton,Fulham,1,3,A
14/03/2009,Everton,StokeCity,3,1,H
14/03/2009,HullCity,Newcastle,1,1,D
14/03/2009,ManchesterUnited,Liverpool,1,4,A
14/03/2009,Middlesbrough,Portsmouth,1,1,D
14/03/2009,Sunderland,Wigan,1,2,A
11/03/2009,Fulham,Blackburn,1,2,A
07/03/2009,Sunderland,TottenhamHotspur,1,1,D
04/03/2009,Blackburn,Everton,0,0,D
04/03/2009,Fulham,HullCity,0,1,A
04/03/2009,ManchesterCity,AstonVilla,2,0,H
04/03/2009,Newcastle,ManchesterUnited,1,2,A
04/03/2009,StokeCity,Bolton,2,0,H
04/03/2009,TottenhamHotspur,Middlesbrough,4,0,H
04/03/2009,Wigan,WestHamUnited,0,1,A
03/03/2009,Liverpool,Sunderland,2,0,H
03/03/2009,Portsmouth,Chelsea,0,1,A
03/03/2009,WestBromwichAlbion,Arsenal,1,3,A
01/03/2009,AstonVilla,StokeCity,2,2,D
01/03/2009,Bolton,Newcastle,1,0,H
01/03/2009,HullCity,Blackburn,1,2,A
01/03/2009,WestHamUnited,ManchesterCity,1,0,H
28/02/2009,Arsenal,Fulham,0,0,D
28/02/2009,Chelsea,Wigan,2,1,H
28/02/2009,Everton,WestBromwichAlbion,2,0,H
28/02/2009,Middlesbrough,Liverpool,2,0,H
23/02/2009,HullCity,TottenhamHotspur,1,2,A
22/02/2009,Fulham,WestBromwichAlbion,2,0,H
22/02/2009,Liverpool,ManchesterCity,1,1,D
22/02/2009,Newcastle,Everton,0,0,D
21/02/2009,Arsenal,Sunderland,0,0,D
21/02/2009,AstonVilla,Chelsea,0,1,A
21/02/2009,Bolton,WestHamUnited,2,1,H
21/02/2009,ManchesterUnited,Blackburn,2,1,H
21/02/2009,Middlesbrough,Wigan,0,0,D
21/02/2009,StokeCity,Portsmouth,2,2,D
18/02/2009,ManchesterUnited,Fulham,3,0,H
14/02/2009,Portsmouth,ManchesterCity,2,0,H
08/02/2009,TottenhamHotspur,Arsenal,0,0,D
08/02/2009,WestHamUnited,ManchesterUnited,0,1,A
07/02/2009,Blackburn,AstonVilla,0,2,A
07/02/2009,Chelsea,HullCity,0,0,D
07/02/2009,Everton,Bolton,3,0,H
07/02/2009,ManchesterCity,Middlesbrough,1,0,H
07/02/2009,Portsmouth,Liverpool,2,3,A
07/02/2009,Sunderland,StokeCity,2,0,H
07/02/2009,WestBromwichAlbion,Newcastle,2,3,A
07/02/2009,Wigan,Fulham,0,0,D
01/02/2009,Liverpool,Chelsea,2,0,H
01/02/2009,Newcastle,Sunderland,1,1,D
31/01/2009,Arsenal,WestHamUnited,0,0,D
31/01/2009,AstonVilla,Wigan,0,0,D
31/01/2009,Bolton,TottenhamHotspur,3,2,H
31/01/2009,Fulham,Portsmouth,3,1,H
31/01/2009,HullCity,WestBromwichAlbion,2,2,D
31/01/2009,ManchesterUnited,Everton,1,0,H
31/01/2009,Middlesbrough,Blackburn,0,0,D
31/01/2009,StokeCity,ManchesterCity,1,0,H
28/01/2009,Blackburn,Bolton,2,2,D
28/01/2009,Chelsea,Middlesbrough,2,0,H
28/01/2009,Everton,Arsenal,1,1,D
28/01/2009,ManchesterCity,Newcastle,2,1,H
28/01/2009,WestHamUnited,HullCity,2,0,H
28/01/2009,Wigan,Liverpool,1,1,D
27/01/2009,Portsmouth,AstonVilla,0,1,A
27/01/2009,Sunderland,Fulham,1,0,H
27/01/2009,TottenhamHotspur,StokeCity,3,1,H
27/01/2009,WestBromwichAlbion,ManchesterUnited,0,5,A
19/01/2009,Liverpool,Everton,1,1,D
18/01/2009,TottenhamHotspur,Portsmouth,1,1,D
18/01/2009,WestHamUnited,Fulham,3,1,H
17/01/2009,Blackburn,Newcastle,3,0,H
17/01/2009,Bolton,ManchesterUnited,0,1,A
17/01/2009,Chelsea,StokeCity,2,1,H
17/01/2009,HullCity,Arsenal,1,3,A
17/01/2009,ManchesterCity,Wigan,1,0,H
17/01/2009,Sunderland,AstonVilla,1,2,A
17/01/2009,WestBromwichAlbion,Middlesbrough,3,0,H
14/01/2009,ManchesterUnited,Wigan,1,0,H
11/01/2009,ManchesterUnited,Chelsea,3,0,H
11/01/2009,Wigan,TottenhamHotspur,1,0,H
10/01/2009,Arsenal,Bolton,1,0,H
10/01/2009,AstonVilla,WestBromwichAlbion,2,1,H
10/01/2009,Everton,HullCity,2,0,H
10/01/2009,Middlesbrough,Sunderland,1,1,D
10/01/2009,Newcastle,WestHamUnited,2,2,D
10/01/2009,StokeCity,Liverpool,0,0,D
30/12/2008,HullCity,AstonVilla,0,1,A
29/12/2008,ManchesterUnited,Middlesbrough,1,0,H
28/12/2008,Arsenal,Portsmouth,1,0,H
28/12/2008,Blackburn,ManchesterCity,2,2,D
28/12/2008,Bolton,Wigan,0,1,A
28/12/2008,Everton,Sunderland,3,0,H
28/12/2008,Fulham,Chelsea,2,2,D
28/12/2008,Newcastle,Liverpool,1,5,A
28/12/2008,WestBromwichAlbion,TottenhamHotspur,2,0,H
28/12/2008,WestHamUnited,StokeCity,2,1,H
26/12/2008,AstonVilla,Arsenal,2,2,D
26/12/2008,Chelsea,WestBromwichAlbion,2,0,H
26/12/2008,Liverpool,Bolton,3,0,H
26/12/2008,ManchesterCity,HullCity,5,1,H
26/12/2008,Middlesbrough,Everton,0,1,A
26/12/2008,Portsmouth,WestHamUnited,1,4,A
26/12/2008,StokeCity,ManchesterUnited,0,1,A
26/12/2008,Sunderland,Blackburn,0,0,D
26/12/2008,TottenhamHotspur,Fulham,0,0,D
26/12/2008,Wigan,Newcastle,2,1,H
22/12/2008,Everton,Chelsea,0,0,D
21/12/2008,Arsenal,Liverpool,1,1,D
21/12/2008,Newcastle,TottenhamHotspur,2,1,H
21/12/2008,WestBromwichAlbion,ManchesterCity,2,1,H
20/12/2008,Blackburn,StokeCity,3,0,H
20/12/2008,Bolton,Portsmouth,2,1,H
20/12/2008,Fulham,Middlesbrough,3,0,H
20/12/2008,HullCity,Sunderland,1,4,A
20/12/2008,WestHamUnited,AstonVilla,0,1,A
14/12/2008,Chelsea,WestHamUnited,1,1,D
14/12/2008,Portsmouth,Newcastle,0,3,A
13/12/2008,AstonVilla,Bolton,4,2,H
13/12/2008,Liverpool,HullCity,2,2,D
13/12/2008,ManchesterCity,Everton,0,1,A
13/12/2008,Middlesbrough,Arsenal,1,1,D
13/12/2008,StokeCity,Fulham,0,0,D
13/12/2008,Sunderland,WestBromwichAlbion,4,0,H
13/12/2008,TottenhamHotspur,ManchesterUnited,0,0,D
13/12/2008,Wigan,Blackburn,3,0,H
08/12/2008,WestHamUnited,TottenhamHotspur,0,2,A
07/12/2008,Everton,AstonVilla,2,3,A
07/12/2008,WestBromwichAlbion,Portsmouth,1,1,D
06/12/2008,Arsenal,Wigan,1,0,H
06/12/2008,Blackburn,Liverpool,1,3,A
06/12/2008,Bolton,Chelsea,0,2,A
06/12/2008,Fulham,ManchesterCity,1,1,D
06/12/2008,HullCity,Middlesbrough,2,1,H
06/12/2008,ManchesterUnited,Sunderland,1,0,H
06/12/2008,Newcastle,StokeCity,2,2,D
01/12/2008,Liverpool,WestHamUnited,0,0,D
30/11/2008,Chelsea,Arsenal,1,2,A
30/11/2008,ManchesterCity,ManchesterUnited,0,1,A
30/11/2008,Portsmouth,Blackburn,3,2,H
30/11/2008,TottenhamHotspur,Everton,0,1,A
29/11/2008,AstonVilla,Fulham,0,0,D
29/11/2008,Middlesbrough,Newcastle,0,0,D
29/11/2008,StokeCity,HullCity,1,1,D
29/11/2008,Sunderland,Bolton,1,4,A
29/11/2008,Wigan,WestBromwichAlbion,2,1,H
24/11/2008,Wigan,Everton,1,0,H
23/11/2008,Sunderland,WestHamUnited,0,1,A
23/11/2008,TottenhamHotspur,Blackburn,1,0,H
22/11/2008,AstonVilla,ManchesterUnited,0,0,D
22/11/2008,Chelsea,Newcastle,0,0,D
22/11/2008,Liverpool,Fulham,0,0,D
22/11/2008,ManchesterCity,Arsenal,3,0,H
22/11/2008,Middlesbrough,Bolton,1,3,A
22/11/2008,Portsmouth,HullCity,2,2,D
22/11/2008,StokeCity,WestBromwichAlbion,1,0,H
16/11/2008,Everton,Middlesbrough,1,1,D
16/11/2008,HullCity,ManchesterCity,2,2,D
15/11/2008,Arsenal,AstonVilla,0,2,A
15/11/2008,Blackburn,Sunderland,1,2,A
15/11/2008,Bolton,Liverpool,0,2,A
15/11/2008,Fulham,TottenhamHotspur,2,1,H
15/11/2008,ManchesterUnited,StokeCity,5,0,H
15/11/2008,Newcastle,Wigan,2,2,D
15/11/2008,WestBromwichAlbion,Chelsea,0,3,A
15/11/2008,WestHamUnited,Portsmouth,0,0,D
09/11/2008,AstonVilla,Middlesbrough,1,2,A
09/11/2008,Blackburn,Chelsea,0,2,A
09/11/2008,Fulham,Newcastle,2,1,H
09/11/2008,ManchesterCity,TottenhamHotspur,1,2,A
08/11/2008,Arsenal,ManchesterUnited,2,1,H
08/11/2008,HullCity,Bolton,0,1,A
08/11/2008,Liverpool,WestBromwichAlbion,3,0,H
08/11/2008,Sunderland,Portsmouth,1,2,A
08/11/2008,WestHamUnited,Everton,1,3,A
08/11/2008,Wigan,StokeCity,0,0,D
03/11/2008,Newcastle,AstonVilla,2,0,H
02/11/2008,Bolton,ManchesterCity,2,0,H
01/11/2008,Chelsea,Sunderland,5,0,H
01/11/2008,Everton,Fulham,1,0,H
01/11/2008,ManchesterUnited,HullCity,4,3,H
01/11/2008,Middlesbrough,WestHamUnited,1,1,D
01/11/2008,Portsmouth,Wigan,1,2,A
01/11/2008,StokeCity,Arsenal,2,1,H
01/11/2008,TottenhamHotspur,Liverpool,2,1,H
01/11/2008,WestBromwichAlbion,Blackburn,2,2,D
29/10/2008,Arsenal,TottenhamHotspur,4,4,D
29/10/2008,AstonVilla,Blackburn,3,2,H
29/10/2008,Bolton,Everton,0,1,A
29/10/2008,Fulham,Wigan,2,0,H
29/10/2008,HullCity,Chelsea,0,3,A
29/10/2008,Liverpool,Portsmouth,1,0,H
29/10/2008,ManchesterUnited,WestHamUnited,2,0,H
29/10/2008,Middlesbrough,ManchesterCity,2,0,H
29/10/2008,StokeCity,Sunderland,1,0,H
28/10/2008,Newcastle,WestBromwichAlbion,2,1,H
26/10/2008,Chelsea,Liverpool,0,1,A
26/10/2008,ManchesterCity,StokeCity,3,0,H
26/10/2008,Portsmouth,Fulham,1,1,D
26/10/2008,TottenhamHotspur,Bolton,2,0,H
26/10/2008,WestHamUnited,Arsenal,0,2,A
26/10/2008,Wigan,AstonVilla,0,4,A
25/10/2008,Blackburn,Middlesbrough,1,1,D
25/10/2008,Everton,ManchesterUnited,1,1,D
25/10/2008,Sunderland,Newcastle,2,1,H
25/10/2008,WestBromwichAlbion,HullCity,0,3,A
20/10/2008,Newcastle,ManchesterCity,2,2,D
19/10/2008,HullCity,WestHamUnited,1,0,H
19/10/2008,StokeCity,TottenhamHotspur,2,1,H
18/10/2008,Arsenal,Everton,3,1,H
18/10/2008,AstonVilla,Portsmouth,0,0,D
18/10/2008,Bolton,Blackburn,0,0,D
18/10/2008,Fulham,Sunderland,0,0,D
18/10/2008,Liverpool,Wigan,3,2,H
18/10/2008,ManchesterUnited,WestBromwichAlbion,4,0,H
18/10/2008,Middlesbrough,Chelsea,0,5,A
05/10/2008,Chelsea,AstonVilla,2,0,H
05/10/2008,Everton,Newcastle,2,2,D
05/10/2008,ManchesterCity,Liverpool,2,3,A
05/10/2008,Portsmouth,StokeCity,2,1,H
05/10/2008,TottenhamHotspur,HullCity,0,1,A
05/10/2008,WestHamUnited,Bolton,1,3,A
04/10/2008,Blackburn,ManchesterUnited,0,2,A
04/10/2008,Sunderland,Arsenal,1,1,D
04/10/2008,WestBromwichAlbion,Fulham,1,0,H
04/10/2008,Wigan,Middlesbrough,0,1,A
28/09/2008,Portsmouth,TottenhamHotspur,2,0,H
28/09/2008,Wigan,ManchesterCity,2,1,H
27/09/2008,Arsenal,HullCity,1,2,A
27/09/2008,AstonVilla,Sunderland,2,1,H
27/09/2008,Everton,Liverpool,0,2,A
27/09/2008,Fulham,WestHamUnited,1,2,A
27/09/2008,ManchesterUnited,Bolton,2,0,H
27/09/2008,Middlesbrough,WestBromwichAlbion,0,1,A
27/09/2008,Newcastle,Blackburn,1,2,A
27/09/2008,StokeCity,Chelsea,0,2,A
21/09/2008,Chelsea,ManchesterUnited,1,1,D
21/09/2008,HullCity,Everton,2,2,D
21/09/2008,ManchesterCity,Portsmouth,6,0,H
21/09/2008,TottenhamHotspur,Wigan,0,0,D
21/09/2008,WestBromwichAlbion,AstonVilla,1,2,A
20/09/2008,Blackburn,Fulham,1,0,H
20/09/2008,Bolton,Arsenal,1,3,A
20/09/2008,Liverpool,StokeCity,0,0,D
20/09/2008,Sunderland,Middlesbrough,2,0,H
20/09/2008,WestHamUnited,Newcastle,3,1,H
15/09/2008,TottenhamHotspur,AstonVilla,1,2,A
14/09/2008,StokeCity,Everton,2,3,A
13/09/2008,Blackburn,Arsenal,0,4,A
13/09/2008,Fulham,Bolton,2,1,H
13/09/2008,Liverpool,ManchesterUnited,2,1,H
13/09/2008,ManchesterCity,Chelsea,1,3,A
13/09/2008,Newcastle,HullCity,1,2,A
13/09/2008,Portsmouth,Middlesbrough,2,1,H
13/09/2008,WestBromwichAlbion,WestHamUnited,3,2,H
13/09/2008,Wigan,Sunderland,1,1,D
31/08/2008,AstonVilla,Liverpool,0,0,D
31/08/2008,Chelsea,TottenhamHotspur,1,1,D
31/08/2008,Sunderland,ManchesterCity,0,3,A
30/08/2008,Arsenal,Newcastle,3,0,H
30/08/2008,Bolton,WestBromwichAlbion,0,0,D
30/08/2008,Everton,Portsmouth,0,3,A
30/08/2008,HullCity,Wigan,0,5,A
30/08/2008,Middlesbrough,StokeCity,2,1,H
30/08/2008,WestHamUnited,Blackburn,4,1,H
25/08/2008,Portsmouth,ManchesterUnited,0,1,A
24/08/2008,ManchesterCity,WestHamUnited,3,0,H
24/08/2008,Wigan,Chelsea,0,1,A
23/08/2008,Blackburn,HullCity,1,1,D
23/08/2008,Fulham,Arsenal,1,0,H
23/08/2008,Liverpool,Middlesbrough,2,1,H
23/08/2008,Newcastle,Bolton,1,0,H
23/08/2008,StokeCity,AstonVilla,3,2,H
23/08/2008,TottenhamHotspur,Sunderland,1,2,A
23/08/2008,WestBromwichAlbion,Everton,1,2,A
17/08/2008,AstonVilla,ManchesterCity,4,2,H
17/08/2008,Chelsea,Portsmouth,4,0,H
17/08/2008,ManchesterUnited,Newcastle,1,1,D
16/08/2008,Arsenal,WestBromwichAlbion,1,0,H
16/08/2008,Bolton,StokeCity,3,1,H
16/08/2008,Everton,Blackburn,2,3,A
16/08/2008,HullCity,Fulham,2,1,H
16/08/2008,Middlesbrough,TottenhamHotspur,2,1,H
16/08/2008,Sunderland,Liverpool,0,1,A
16/08/2008,WestHamUnited,Wigan,2,1,H
11/05/2008,Birmingham,Blackburn,4,1,H
11/05/2008,Chelsea,Bolton,1,1,D
11/05/2008,Derby,Reading,0,4,A
11/05/2008,Everton,Newcastle,3,1,H
11/05/2008,Middlesbrough,ManchesterCity,8,1,H
11/05/2008,Portsmouth,Fulham,0,1,A
11/05/2008,Sunderland,Arsenal,0,1,A
11/05/2008,TottenhamHotspur,Liverpool,0,2,A
11/05/2008,WestHamUnited,AstonVilla,2,2,D
11/05/2008,Wigan,ManchesterUnited,0,2,A
05/05/2008,Newcastle,Chelsea,0,2,A
04/05/2008,Arsenal,Everton,1,0,H
04/05/2008,Liverpool,ManchesterCity,1,0,H
03/05/2008,AstonVilla,Wigan,0,2,A
03/05/2008,Blackburn,Derby,3,1,H
03/05/2008,Bolton,Sunderland,2,0,H
03/05/2008,Fulham,Birmingham,2,0,H
03/05/2008,ManchesterUnited,WestHamUnited,4,1,H
03/05/2008,Middlesbrough,Portsmouth,2,0,H
03/05/2008,Reading,TottenhamHotspur,0,1,A
28/04/2008,Derby,Arsenal,2,6,A
27/04/2008,Everton,AstonVilla,2,2,D
27/04/2008,Portsmouth,Blackburn,0,1,A
26/04/2008,Birmingham,Liverpool,2,2,D
26/04/2008,Chelsea,ManchesterUnited,2,1,H
26/04/2008,ManchesterCity,Fulham,2,3,A
26/04/2008,Sunderland,Middlesbrough,3,2,H
26/04/2008,TottenhamHotspur,Bolton,1,1,D
26/04/2008,WestHamUnited,Newcastle,2,2,D
26/04/2008,Wigan,Reading,0,0,D
20/04/2008,AstonVilla,Birmingham,5,1,H
20/04/2008,ManchesterCity,Portsmouth,3,1,H
20/04/2008,Newcastle,Sunderland,2,0,H
19/04/2008,Arsenal,Reading,2,0,H
19/04/2008,Blackburn,ManchesterUnited,1,1,D
19/04/2008,Fulham,Liverpool,0,2,A
19/04/2008,Middlesbrough,Bolton,0,1,A
19/04/2008,WestHamUnited,Derby,2,1,H
19/04/2008,Wigan,TottenhamHotspur,1,1,D
17/04/2008,Everton,Chelsea,0,1,A
14/04/2008,Chelsea,Wigan,1,1,D
13/04/2008,Liverpool,Blackburn,3,1,H
13/04/2008,ManchesterUnited,Arsenal,2,1,H
12/04/2008,Birmingham,Everton,1,1,D
12/04/2008,Bolton,WestHamUnited,1,0,H
12/04/2008,Derby,AstonVilla,0,6,A
12/04/2008,Portsmouth,Newcastle,0,0,D
12/04/2008,Reading,Fulham,0,2,A
12/04/2008,Sunderland,ManchesterCity,1,2,A
12/04/2008,TottenhamHotspur,Middlesbrough,1,1,D
08/04/2008,WestHamUnited,Portsmouth,0,1,A
06/04/2008,Everton,Derby,1,0,H
06/04/2008,Middlesbrough,ManchesterUnited,2,2,D
05/04/2008,Arsenal,Liverpool,1,1,D
05/04/2008,AstonVilla,Bolton,4,0,H
05/04/2008,Blackburn,TottenhamHotspur,1,1,D
05/04/2008,Fulham,Sunderland,1,3,A
05/04/2008,ManchesterCity,Chelsea,0,2,A
05/04/2008,Newcastle,Reading,3,0,H
05/04/2008,Wigan,Birmingham,2,0,H
30/03/2008,Chelsea,Middlesbrough,1,0,H
30/03/2008,Liverpool,Everton,1,0,H
30/03/2008,TottenhamHotspur,Newcastle,1,4,A
29/03/2008,Birmingham,ManchesterCity,3,1,H
29/03/2008,Bolton,Arsenal,2,3,A
29/03/2008,Derby,Fulham,2,2,D
29/03/2008,ManchesterUnited,AstonVilla,4,0,H
29/03/2008,Portsmouth,Wigan,2,0,H
29/03/2008,Reading,Blackburn,0,0,D
29/03/2008,Sunderland,WestHamUnited,2,1,H
23/03/2008,Chelsea,Arsenal,2,1,H
23/03/2008,ManchesterUnited,Liverpool,3,0,H
22/03/2008,AstonVilla,Sunderland,0,1,A
22/03/2008,Blackburn,Wigan,3,1,H
22/03/2008,Bolton,ManchesterCity,0,0,D
22/03/2008,Everton,WestHamUnited,1,1,D
22/03/2008,Middlesbrough,Derby,1,0,H
22/03/2008,Newcastle,Fulham,2,0,H
22/03/2008,Reading,Birmingham,2,1,H
22/03/2008,TottenhamHotspur,Portsmouth,2,0,H
19/03/2008,ManchesterUnited,Bolton,2,0,H
19/03/2008,TottenhamHotspur,Chelsea,4,4,D
17/03/2008,Birmingham,Newcastle,1,1,D
16/03/2008,Fulham,Everton,1,0,H
16/03/2008,ManchesterCity,TottenhamHotspur,2,1,H
16/03/2008,Wigan,Bolton,1,0,H
15/03/2008,Arsenal,Middlesbrough,1,1,D
15/03/2008,Derby,ManchesterUnited,0,1,A
15/03/2008,Liverpool,Reading,2,1,H
15/03/2008,Portsmouth,AstonVilla,2,0,H
15/03/2008,Sunderland,Chelsea,0,1,A
15/03/2008,WestHamUnited,Blackburn,2,1,H
12/03/2008,AstonVilla,Middlesbrough,1,1,D
12/03/2008,Chelsea,Derby,6,1,H
12/03/2008,Portsmouth,Birmingham,4,2,H
09/03/2008,Sunderland,Everton,0,1,A
09/03/2008,TottenhamHotspur,WestHamUnited,4,0,H
09/03/2008,Wigan,Arsenal,0,0,D
08/03/2008,Blackburn,Fulham,1,1,D
08/03/2008,Liverpool,Newcastle,3,0,H
08/03/2008,Reading,ManchesterCity,2,0,H
05/03/2008,Liverpool,WestHamUnited,4,0,H
02/03/2008,Bolton,Liverpool,1,3,A
02/03/2008,Everton,Portsmouth,3,1,H
01/03/2008,Arsenal,AstonVilla,1,1,D
01/03/2008,Birmingham,TottenhamHotspur,4,1,H
01/03/2008,Derby,Sunderland,0,0,D
01/03/2008,Fulham,ManchesterUnited,0,3,A
01/03/2008,ManchesterCity,Wigan,0,0,D
01/03/2008,Middlesbrough,Reading,0,1,A
01/03/2008,Newcastle,Blackburn,0,1,A
01/03/2008,WestHamUnited,Chelsea,0,4,A
